	Common Settings,	
	.源输出/扫描点数,	500
	.重复次数,	0
	.测量延迟,	0.005
	.测量窗口,	20 ms
	.NPLC,	1
	.渠道,	SMU-1
	..仪器,	My 2470
	...型号,	2470
	...序列号,	04648429
	..Source Settings,	
	...模式,	直流
	...源功能,	电压扫描
	...源类型,	线性
	...双向扫描,	禁用
	...量程,	自动
	...开始,	0
	...停止,	1000
	...步进,	2.00400801603206
	...限值,	0.01
	..Measure Settings,	
	...电压,	测量值
	...电流,	True
	...量程,	自动
	...最小量程,	1E-08
	...电阻,	False
	...功率,	False
	...自动归零,	打开
	..Instrument Settings,	
	...接线端子,	正面
	...接线方式,	2 线
	...输出关闭,	标准
	...高电容,	False

"索引","SMU-1 时间 (s)","SMU-1 电压 (V)","SMU-1 电流 (A)"
"1","0","1.4055214705877E-05","-1.53630153043594E-09"
"2","0.91666242","2.00397324562073","-1.3507081009223E-09"
"3","1.83330202","4.00787973403931","-1.32121302787169E-09"
"4","2.88007534","6.01222610473633","-1.10625864024883E-09"
"5","3.79418048","8.01609134674072","-1.39727851511395E-09"
"6","4.70831298","10.020055770874","-7.66444130384514E-10"
"7","5.62243432","12.0239744186401","-8.07649391809662E-10"
"8","6.53654568","14.0278453826904","-7.09442893320755E-10"
"9","7.45069524","16.0317878723145","-8.94895713088317E-10"
"10","8.3648697","18.0360012054443","-9.00976959705702E-10"
"11","9.27898226","20.0399188995361","-5.84786163937423E-10"
"12","10.1956265","22.0466899871826","-6.49458598012131E-10"
"13","11.10974258","24.0531768798828","-6.40602848545058E-10"
"14","11.50571882","26.0512809753418","1.55380170951958E-08"
"15","12.5524822","28.0562496185303","-7.49300177460555E-10"
"16","13.4665989","30.0628280639648","-5.54090606730284E-10"
"17","14.51332358","32.0658340454102","-7.54785289824866E-10"
"18","15.42743332","34.0728416442871","-5.90085813545471E-10"
"19","15.82343704","36.0714988708496","1.52328176739047E-08"
"20","16.73757958","38.075366973877","-2.64022276263987E-10"
"21","17.78433026","40.0828399658203","-4.91452822881655E-10"
"22","18.69845728","42.0856895446777","-3.61060153997173E-10"
"23","19.6126068","44.0920867919922","-2.34557956391157E-10"
"24","20.00858684","46.091194152832","1.28489743289606E-08"
"25","20.92273634","48.0956153869629","-4.48629106086784E-10"
"26","21.83691978","50.1022148132324","-1.6187297335879E-10"
"27","22.88368756","52.1053771972656","-4.59394883245423E-10"
"28","23.79783476","54.112117767334","-2.78970457845418E-10"
"29","24.19384346","56.1108703613281","1.4983150720127E-08"
"30","25.10797056","58.1186981201172","-6.40872285795346E-11"
"31","26.02208926","60.1217460632324","-2.70932526413858E-10"
"32","26.93619188","62.1287498474121","-2.24960300387878E-10"
"33","27.85031966","64.1320648193359","-6.21420276347706E-11"
"34","28.24630034","66.1300506591797","1.28556383316436E-08"
"35","29.16042088","68.1383285522461","-2.71627720316303E-10"
"36","30.07453652","70.1409530639648","-8.75756411833351E-11"
"37","30.98862626","72.147346496582","-8.91483761811251E-12"
"38","31.90270142","74.1511917114258","-1.34248737126974E-10"
"39","32.29869448","76.1494903564453","1.31198776287533E-08"
"40","33.21282846","78.1572494506836","-1.23757462611174E-10"
"41","34.12694698","80.1606216430664","-6.07342023895008E-11"
"42","35.04112602","82.1668930053711","-3.31338678716264E-10"
"43","35.95528906","84.1705627441406","-1.15042017578837E-10"
"44","36.35127722","86.169059753418","1.57500892328244E-08"
"45","37.3980451","88.1769332885742","1.80447823350249E-10"
"46","38.31220552","90.1801605224609","-7.87316462025345E-11"
"47","39.22633998","92.1866683959961","1.38606737198899E-10"
"48","40.14046394","94.1928482055664","2.8283342334845E-10"
"49","40.53645444","96.1920471191406","1.32135795638533E-08"
"50","41.45057612","98.1958541870117","-6.72567036785754E-13"
"51","42.36466194","100.202850341797","2.73791239679966E-10"
"52","43.27876556","102.206352233887","2.31862584687548E-10"
"53","44.19287442","104.212013244629","-3.34794106500447E-12"
"54","44.5888641","106.211013793945","1.61721231961565E-08"
"55","45.50297516","108.215980529785","3.52887830068482E-10"
"56","46.41711582","110.221862792969","5.49948246664211E-11"
"57","47.33121774","112.225807189941","3.10152986626733E-10"
"58","48.24531268","114.232177734375","4.00949828893715E-10"
"59","48.64129682","116.230377197266","1.32929862672881E-08"
"60","49.55538862","118.234916687012","7.79393008465412E-11"
"61","50.46950382","120.241577148438","2.155245010238E-10"
"62","51.38360444","122.244682312012","4.33730801274734E-10"
"63","52.2977418","124.251564025879","1.2154431627831E-10"
"64","53.21189002","126.254112243652","3.63028052063896E-10"
"65","54.12601266","128.257949829102","4.69409122683118E-10"
"66","55.04016162","130.260787963867","1.54611712321895E-10"
"67","55.95427988","132.26708984375","4.28111268657716E-10"
"68","56.86839926","134.27067565918","2.93662899553127E-10"
"69","57.78251474","136.276916503906","2.96823121637146E-10"
"70","58.17851038","138.275680541992","1.55201060891841E-08"
"71","59.0926605","140.280410766602","6.29488683401291E-10"
"72","60.00681786","142.286911010742","2.65729910298163E-10"
"73","60.92095202","144.289627075195","1.58770566138777E-10"
"74","61.83505346","146.296325683594","7.00296320932381E-10"
"75","62.23101774","148.295669555664","1.35304150106208E-08"
"76","63.14512622","150.29899597168","4.58970444983109E-10"
"77","64.05922776","152.306015014648","4.05686512161552E-10"
"78","64.97333482","154.309310913086","3.25655391542057E-10"
"79","65.88747336","156.315826416016","2.62937754902381E-10"
"80","66.28343608","158.315078735352","1.29498198830902E-08"
"81","67.19757118","160.317825317383","4.88632301287595E-10"
"82","68.11171378","162.32502746582","4.22462620441877E-10"
"83","69.02587042","164.331420898438","6.23933404941823E-10"
"84","69.94000358","166.334533691406","6.5915045643905E-10"
"85","70.33601276","168.334930419922","1.4784371948906E-08"
"86","71.25015726","170.341873168945","7.26651960825109E-10"
"87","72.1643244","172.34407043457","6.96616153650353E-10"
"88","73.07846878","174.350830078125","5.07551833894837E-10"
"89","73.99259866","176.354217529297","3.21794063617986E-10"
"90","74.38858056","178.353164672852","1.37188784776754E-08"
"91","75.3027229","180.360549926758","6.90085544263752E-10"
"92","76.21682388","182.364440917969","5.48657119736617E-10"
"93","77.13095278","184.369888305664","6.01321770155039E-10"
"94","78.0450655","186.373352050781","5.3082932494064E-10"
"95","78.44104006","188.372863769531","1.51110945978417E-08"
"96","79.48774074","190.380126953125","5.70286873280423E-10"
"97","80.40187338","192.382919311523","4.92195340040524E-10"
"98","81.31603388","194.388931274414","7.42334915759812E-10"
"99","82.23019572","196.396514892578","6.71702860000067E-10"
"100","82.62618638","198.394561767578","1.33049944395225E-08"
"101","83.54029632","200.399002075195","4.95658791788145E-10"
"102","84.45441214","202.406494140625","9.02729890839282E-10"
"103","85.36849674","204.408645629883","5.93932292236588E-10"
"104","86.28259258","206.414810180664","5.29438826113449E-10"
"105","86.6785611","208.414489746094","1.32595232571475E-08"
"106","87.07780854","210.45361328125","6.51746390190056E-08"
"107","87.47380916","212.427673339844","6.83813539126277E-08"
"108","87.86979654","214.496047973633","7.15064629730477E-08"
"109","88.26576542","216.52099609375","6.88630379386268E-08"
"110","88.66175532","218.532180786133","6.55819434314253E-08"
"111","89.05775304","220.486434936523","6.5652315583975E-08"
"112","89.45371904","222.477554321289","6.83339607121525E-08"
"113","89.84971528","224.502075195313","7.00498432593122E-08"
"114","90.2457145","226.541229248047","6.79996077224132E-08"
"115","90.64171976","228.516006469727","6.47383302521121E-08"
"116","91.03771898","230.484161376953","6.73072690915433E-08"
"117","91.43370108","232.473815917969","6.85281662526904E-08"
"118","91.82967428","234.524444580078","7.05713247839412E-08"
"119","92.22564884","236.529495239258","6.60239365402049E-08"
"120","92.62162774","238.557525634766","6.6467052306507E-08"
"121","93.01761514","240.522735595703","6.80758702742423E-08"
"122","93.41358458","242.532669067383","6.9583478534696E-08"
"123","93.80956196","244.580902099609","6.95780713044769E-08"
"124","94.20555178","246.572570800781","6.51602150014696E-08"
"125","94.60153228","248.530151367188","6.57202576803684E-08"
"126","94.9975071","250.515594482422","6.82927634443331E-08"
"127","95.39348038","252.539031982422","7.03066405094432E-08"
"128","95.78946134","254.580322265625","6.84249457094666E-08"
"129","96.18542714","256.558502197266","6.47245315121836E-08"
"130","96.58140224","258.527191162109","6.72391990974575E-08"
"131","96.97735872","260.515869140625","6.85508538822432E-08"
"132","97.37337242","262.603637695313","7.19398727255793E-08"
"133","97.76936144","264.630279541016","6.71509639005308E-08"
"134","98.16532798","266.596923828125","6.49304752187163E-08"
"135","98.56130508","268.56494140625","6.8070598047143E-08"
"136","98.95728408","270.573089599609","6.96509658837385E-08"
"137","99.35325614","272.622253417969","7.00850861790059E-08"
"138","99.74922752","274.617492675781","6.53831122576776E-08"
"139","100.14519448","276.595764160156","6.5993816633636E-08"
"140","100.54119712","278.554443359375","6.75822349194277E-08"
"141","100.9371996","280.576995849609","7.03827112147337E-08"
"142","101.33318922","282.623504638672","6.89687595922805E-08"
"143","101.72914626","284.602691650391","6.48186855300992E-08"
"144","102.12513678","286.569580078125","6.66990374043053E-08"
"145","102.52112062","288.609741210938","7.03129643397915E-08"
"146","102.91712004","290.640197753906","7.04639120385764E-08"
"147","103.31310778","292.673065185547","6.73269724416059E-08"
"148","103.709124","294.641693115234","6.45438902324713E-08"
"149","104.10511656","296.608520507813","6.78339446835707E-08"
"150","104.50109442","298.611328125","6.98539608379178E-08"
"151","104.89708334","300.659301757813","7.02354938653116E-08"
"152","105.29307346","302.661682128906","6.58212613302567E-08"
"153","105.6890587","304.640930175781","6.57172805063055E-08"
"154","106.08505514","306.596527099609","6.72144295776889E-08"
"155","106.48103572","308.636688232422","7.10824039629188E-08"
"156","106.87700224","310.6611328125","6.89023522681964E-08"
"157","107.27300184","312.707977294922","6.65659882770342E-08"
"158","107.66898158","314.672027587891","6.62918466787232E-08"
"159","108.06493272","316.648040771484","6.80606362379876E-08"
"160","108.4609164","318.697662353516","7.16218551133352E-08"
"161","108.85689794","320.711273193359","6.72838424975453E-08"
"162","109.25288256","322.709075927734","6.52470220074974E-08"
"163","109.648869","324.650848388672","6.66590125319999E-08"
"164","110.04483174","326.647491455078","6.90817714144032E-08"
"165","110.44079604","328.698760986328","7.11171637135521E-08"
"166","110.8367918","330.706970214844","6.63847004034324E-08"
"167","111.2327791","332.690185546875","6.52042686510867E-08"
"168","111.62877122","334.635070800781","6.68322925889697E-08"
"169","112.02476514","336.671661376953","7.11503105321754E-08"
"170","112.42076934","338.758544921875","7.15497918690744E-08"
"171","112.81679028","340.750061035156","6.53606377909455E-08"
"172","113.21278352","342.721588134766","6.58230661088055E-08"
"173","113.60876988","344.686859130859","6.73183535582211E-08"
