	Common Settings,	
	.源输出/扫描点数,	500
	.重复次数,	0
	.测量延迟,	0.005
	.测量窗口,	20 ms
	.NPLC,	1
	.渠道,	SMU-1
	..仪器,	My 2470
	...型号,	2470
	...序列号,	04648429
	..Source Settings,	
	...模式,	直流
	...源功能,	电压扫描
	...源类型,	线性
	...双向扫描,	禁用
	...量程,	自动
	...开始,	0
	...停止,	1000
	...步进,	2.00400801603206
	...限值,	0.01
	..Measure Settings,	
	...电压,	测量值
	...电流,	True
	...量程,	自动
	...最小量程,	1E-08
	...电阻,	False
	...功率,	False
	...自动归零,	打开
	..Instrument Settings,	
	...接线端子,	正面
	...接线方式,	2 线
	...输出关闭,	标准
	...高电容,	False

"索引","SMU-1 时间 (s)","SMU-1 电压 (V)","SMU-1 电流 (A)"
"1","0","1.12954439828172E-05","-1.81738332716286E-10"
"2","0.39848664","2.00395202636719","3.49183864045699E-08"
"3","0.79695172","3.87313032150269","7.69784946896834E-08"
"4","1.53426604","6.01214694976807","1.32741305947093E-07"
"5","1.6328863","8.01598072052002","1.77284320557192E-07"
"6","1.7314508","10.0199127197266","2.33168449881305E-07"
"7","1.83001864","12.0237922668457","2.94670513767414E-07"
"8","1.92859872","14.0276412963867","3.60125170573156E-07"
"9","2.02719676","16.0315952301025","4.28931116402964E-07"
"10","2.12576374","18.0357208251953","5.01003455610771E-07"
"11","2.2243598","20.0396213531494","5.7591591939854E-07"
"12","2.32546684","22.1198501586914","6.58002193176799E-07"
"13","2.42407886","24.0498123168945","7.32745093046105E-07"
"14","2.5226734","26.0490188598633","8.13975475466577E-07"
"15","2.62125092","28.0525245666504","8.97147515388497E-07"
"16","2.71984744","30.0526790618896","9.81886387307895E-07"
"17","3.1518429","32.0644035339355","1.0970168204949E-06"
"18","3.23951246","34.0714302062988","1.17087631679169E-06"
"19","3.32717472","36.0713768005371","1.25379892779165E-06"
"20","3.41483748","38.0742530822754","1.34046581479197E-06"
"21","3.50249316","40.0814590454102","1.42971475725062E-06"
"22","3.59015174","42.0843315124512","1.52110453655041E-06"
"23","3.67779872","44.0907745361328","1.61370303430886E-06"
"24","3.76548114","46.0909385681152","1.70788825926138E-06"
"25","3.85313422","48.0939559936523","1.80414360784198E-06"
"26","3.94077958","50.1005554199219","1.90194703009183E-06"
"27","4.02844484","52.1036148071289","2.00045178644359E-06"
"28","4.11610976","54.1103553771973","2.09993004318676E-06"
"29","4.20377112","56.110595703125","2.20002266360098E-06"
"30","4.29144866","58.116886138916","2.30212663154816E-06"
"31","4.3791154","60.1199035644531","2.40482381741458E-06"
"32","4.46677722","62.1269683837891","2.50830885306641E-06"
"33","4.55444042","64.1299743652344","2.61251511801674E-06"
"34","4.64211568","66.1294250488281","2.71786348093883E-06"
"35","4.72977452","68.1364593505859","2.82372275250964E-06"
"36","4.81744652","70.13916015625","2.93047401100921E-06"
"37","4.90510462","72.1456298828125","3.0382361728698E-06"
"38","4.99277694","74.1491851806641","3.14494627673412E-06"
"39","5.08045212","76.1486206054688","3.25255314237438E-06"
"40","5.16810424","78.1555023193359","3.36084872287756E-06"
"41","5.25576666","80.1587524414063","3.46915430782246E-06"
"42","5.34342428","82.1650390625","3.57764156433404E-06"
"43","5.43108966","84.1686096191406","3.68687847185356E-06"
"44","5.51873324","86.1682357788086","3.7969364257151E-06"
"45","5.60641596","88.1749877929688","3.90735976907308E-06"
"46","5.6940911","90.178108215332","4.01673514716094E-06"
"47","5.7817486","92.1843566894531","4.12786403103382E-06"
"48","5.86943048","94.1907196044922","4.23890605816268E-06"
"49","5.95708926","96.1911773681641","4.3511836338439E-06"
"50","6.04475452","98.1937866210938","4.46248350272072E-06"
"51","6.13243102","100.200378417969","4.57378018836607E-06"
"52","6.22009316","102.204025268555","4.68579764856258E-06"
"53","6.30776616","104.209663391113","4.7982289288484E-06"
"54","6.39544454","106.209815979004","4.90877755510155E-06"
"55","6.48311324","108.213417053223","5.02156990478397E-06"
"56","6.57076328","110.219589233398","5.13404529556283E-06"
"57","6.65843524","112.223327636719","5.24507504451321E-06"
"58","6.74609154","114.229736328125","5.35630306330859E-06"
"59","6.83373486","116.229682922363","5.46758155905991E-06"
"60","6.92139298","118.232429504395","5.57765861231019E-06"
"61","7.0090453","120.238815307617","5.68986934013083E-06"
"62","7.0966999","122.242195129395","5.80100413571927E-06"
"63","7.18435698","124.248588562012","5.9111594055139E-06"
"64","7.27200708","126.251129150391","6.02064301347127E-06"
"65","7.3596758","128.254943847656","6.13000929661212E-06"
"66","7.4473129","130.257766723633","6.23750838713022E-06"
"67","7.5349781","132.264129638672","6.34831576462602E-06"
"68","7.62264396","134.267913818359","6.45714817437693E-06"
"69","7.71030766","136.274337768555","6.56406791677E-06"
"70","7.79796272","138.27375793457","6.67077256366611E-06"
"71","7.88564204","140.277282714844","6.77675279803225E-06"
"72","7.9732996","142.283782958984","6.88294267092715E-06"
"73","8.06096334","144.286605834961","6.989821940806E-06"
"74","8.14863546","146.29328918457","7.09722280589631E-06"
"75","8.23629894","148.293640136719","7.20119032848743E-06"
"76","8.32397008","150.295440673828","7.30765441403491E-06"
"77","8.41163022","152.302490234375","7.41189614927862E-06"
"78","8.49927696","154.306030273438","7.51719107938698E-06"
"79","8.58693468","156.312438964844","7.62008903620881E-06"
"80","8.67459792","158.312713623047","7.72443127061706E-06"
"81","8.76227106","160.314819335938","7.83001360105118E-06"
"82","8.8499294","162.321578979492","7.93383787822677E-06"
"83","8.93759284","164.327667236328","8.03818693384528E-06"
"84","9.02525158","166.330932617188","8.13902533991495E-06"
"85","9.11292248","168.332305908203","8.2399046732462E-06"
"86","9.20059484","170.337615966797","8.34023194329347E-06"
"87","9.2882351","172.340270996094","8.4411512943916E-06"
"88","9.3758999","174.347015380859","8.54228164826054E-06"
"89","9.46357274","176.35026550293","8.64183766680071E-06"
"90","9.55124584","178.350234985352","8.74233955983073E-06"
"91","9.63890376","180.356735229492","8.83985921973363E-06"
"92","9.72657696","182.360504150391","8.93903325049905E-06"
"93","9.81422978","184.365661621094","9.03563159226906E-06"
"94","9.9018951","186.369277954102","9.13311032491038E-06"
"95","9.98955642","188.369400024414","9.22754679777427E-06"
"96","10.07721052","190.375518798828","9.3231838036445E-06"
"97","10.16488008","192.378265380859","9.41971939028008E-06"
"98","10.25255032","194.384368896484","9.51558467932045E-06"
"99","10.3402036","196.391952514648","9.60906072577927E-06"
"100","10.42785014","198.391128540039","9.7000774985645E-06"
"101","10.51549854","200.394546508789","9.79471678874688E-06"
"102","10.60315196","202.401916503906","9.88861756923143E-06"
"103","10.69081158","204.403884887695","9.98139330476988E-06"
"104","10.77844908","206.410064697266","1.00722354545724E-05"
"105","10.86609876","208.410568237305","1.01644936876255E-05"
"106","10.95375136","210.378646850586","1.04621512946323E-05"
"107","11.0414235","212.390365600586","1.03455586213386E-05"
"108","11.12909022","214.432968139648","1.04671853478067E-05"
"109","11.54613618","216.443862915039","1.0408420166641E-05"
"110","11.63380292","218.451919555664","1.04884811662487E-05"
"111","11.72146974","220.445861816406","1.0572928658803E-05"
"112","11.80913436","222.456253051758","1.06577990663936E-05"
"113","11.89678056","224.449462890625","1.07470295915846E-05"
"114","11.98444102","226.458435058594","1.08385120256571E-05"
"115","12.0721229","228.448303222656","1.09253714981605E-05"
"116","12.15978292","230.458114624023","1.10103046608856E-05"
"117","12.2474508","232.44873046875","1.10978826342034E-05"
"118","12.33511656","234.460998535156","1.11841818579705E-05"
"119","12.42278","236.450927734375","1.1262770385656E-05"
"120","12.5104394","238.498779296875","1.13527994471951E-05"
"121","12.59810312","240.508941650391","1.14419817691669E-05"
"122","12.68576234","242.498809814453","1.15249713417143E-05"
"123","12.77341374","244.509918212891","1.16087112473906E-05"
"124","12.86106152","246.498123168945","1.16939736471977E-05"
"125","12.94873756","248.493362426758","1.17819417937426E-05"
"126","13.03639762","250.502044677734","1.18629159260308E-05"
"127","13.12407466","252.493621826172","1.19483856906299E-05"
"128","13.21173658","254.505737304688","1.20286485980614E-05"
"129","13.29940442","256.493591308594","1.2113232514821E-05"
"130","13.38705736","258.505310058594","1.2191438145237E-05"
"131","13.47474446","260.495910644531","1.22734309115913E-05"
"132","13.56241398","262.544036865234","1.23523523143376E-05"
"133","13.65006856","264.552612304688","1.24313692140277E-05"
"134","13.73773044","266.545837402344","1.25100077639217E-05"
"135","13.825405","268.556854248047","1.25828619275126E-05"
"136","13.9130769","270.545501708984","1.26579625430168E-05"
"137","14.000748","272.555755615234","1.27375169540755E-05"
"138","14.08840198","274.546447753906","1.28112696984317E-05"
"139","14.17605936","276.558807373047","1.28837673400994E-05"
"140","14.26372114","278.548004150391","1.29573154481477E-05"
"141","14.35139376","280.541595458984","1.30334856294212E-05"
"142","14.43907312","282.552673339844","1.31074702949263E-05"
"143","14.5267533","284.540893554688","1.31843589770142E-05"
"144","14.61440498","286.552368164063","1.3259967090562E-05"
"145","14.70208066","288.597991943359","1.33339663079823E-05"
"146","14.78975804","290.593719482422","1.34056699607754E-05"
"147","14.87742444","292.601867675781","1.3472922546498E-05"
"148","14.96509586","294.594482421875","1.35472646434209E-05"
"149","15.05275856","296.605346679688","1.36108610604424E-05"
"150","15.14040172","298.594818115234","1.36772723635659E-05"
"151","15.22807838","300.605377197266","1.37449433168513E-05"
"152","15.31575838","302.595825195313","1.38111499836668E-05"
"153","15.40340918","304.608001708984","1.38701407195185E-05"
"154","15.49106068","306.598419189453","1.39329813464428E-05"
"155","15.57871604","308.609466552734","1.39896901600878E-05"
"156","15.66638","310.600433349609","1.40497913889703E-05"
"157","15.75403734","312.645568847656","1.41093505590106E-05"
"158","15.8416904","314.655487060547","1.41602677103947E-05"
"159","15.92936688","316.647735595703","1.42127692015492E-05"
"160","16.01703414","318.660034179688","1.42705484904582E-05"
"161","16.10471424","320.6484375","1.43372262755292E-05"
"162","16.19237876","322.659149169922","1.43781917358865E-05"
"163","16.28003548","324.653686523438","1.44277455547126E-05"
"164","16.36769186","326.642059326172","1.44801633723546E-05"
"165","16.45534552","328.65380859375","1.45187977977912E-05"
"166","16.54302642","330.645965576172","1.45750345836859E-05"
"167","16.63068578","332.656311035156","1.46194915942033E-05"
"168","16.71836296","334.645233154297","1.46855754792341E-05"
"169","16.80602662","336.656402587891","1.47161736094858E-05"
"170","16.89370526","338.703582763672","1.47785049193772E-05"
"171","16.98136122","340.692626953125","1.48132639878895E-05"
"172","17.06903578","342.705291748047","1.48695889947703E-05"
"173","17.15670796","344.694915771484","1.49115785461618E-05"
"174","17.24435734","346.706237792969","1.49605930346297E-05"
"175","17.33201552","348.697113037109","1.50047499118955E-05"
"176","17.4196879","350.708740234375","1.50503465192742E-05"
"177","17.50735584","352.700744628906","1.50929963638191E-05"
"178","17.59502204","354.708862304688","1.51275335156242E-05"
"179","17.68269058","356.701263427734","1.51703670780989E-05"
"180","17.77036234","358.693176269531","1.52179218275705E-05"
"181","17.8580147","360.70263671875","1.52654356497806E-05"
"182","17.94568662","362.747619628906","1.53095952555304E-05"
"183","18.03333798","364.759582519531","1.53404798766132E-05"
"184","18.12099534","366.752685546875","1.53831297211582E-05"
"185","18.20865396","368.740509033203","1.54191875481047E-05"
"186","18.29631714","370.752288818359","1.54511762957554E-05"
"187","18.38400744","372.743133544922","1.55007764988113E-05"
"188","18.47168296","374.753570556641","1.55351335706655E-05"
"189","18.55936238","376.743988037109","1.5576866644551E-05"
"190","18.64702014","378.755096435547","1.56060923472978E-05"
"191","18.73468208","380.748596191406","1.56355581566459E-05"
"192","18.82233636","382.756652832031","1.56821679411223E-05"
"193","18.91002064","384.747833251953","1.57359063450713E-05"
"194","18.9976789","386.760223388672","1.57591894094367E-05"
"195","19.08533074","388.805206298828","1.57797694555484E-05"
"196","19.17298532","390.796081542969","1.5813033314771E-05"
"197","19.260646","392.807769775391","1.5847299437155E-05"
"198","19.348311","394.798706054688","1.58993552759057E-05"
"199","19.43598636","396.806549072266","1.59156916197389E-05"
"200","19.52364666","398.799591064453","1.59351275215158E-05"
"201","19.6112972","400.792083740234","1.59730116138235E-05"
"202","19.69896166","402.801910400391","1.59930441441247E-05"
"203","19.78660778","404.791931152344","1.60252166097052E-05"
"204","19.87426556","406.805511474609","1.60522449732525E-05"
"205","19.96194572","408.795440673828","1.60945000970969E-05"
"206","20.04961212","410.803131103516","1.61186708282912E-05"
"207","20.1372838","412.849914550781","1.61459938681219E-05"
"208","20.22496526","414.841674804688","1.61801381182158E-05"
"209","20.31262866","416.851989746094","1.62327942234697E-05"
"210","20.40028864","418.842224121094","1.62629294209182E-05"
"211","20.48794694","420.854156494141","1.62841424753424E-05"
"212","20.57559936","422.845550537109","1.63301792781567E-05"
"213","20.66326498","424.854309082031","1.63574495672947E-05"
"214","20.75093876","426.845611572266","1.63900549523532E-05"
"215","20.83859726","428.858367919922","1.64214707183419E-05"
"216","20.9262574","430.849853515625","1.64511220646091E-05"
"217","21.01392276","432.837982177734","1.64709308592137E-05"
"218","21.10158094","434.851196289063","1.65136316354619E-05"
"219","21.18924406","436.842956542969","1.65519431902794E-05"
"220","21.2769088","438.905822753906","1.65844121511327E-05"
"221","21.36456376","440.898101806641","1.66097979672486E-05"
"222","21.45223636","442.908874511719","1.6636655345792E-05"
"223","21.5399156","444.900939941406","1.66957834153436E-05"
"224","21.62758138","446.890777587891","1.67057642102009E-05"
"225","21.71523748","448.90380859375","1.67462876561331E-05"
"226","21.8029065","450.892272949219","1.6808107830002E-05"
"227","21.8905737","452.901550292969","1.679603701632E-05"
"228","21.97822626","454.896667480469","1.6853273336892E-05"
"229","22.06590588","456.905059814453","1.68960286828224E-05"
"230","22.15358558","458.895111083984","1.68828009918798E-05"
"231","22.24124988","460.903625488281","1.69267550518271E-05"
"232","22.32890608","462.952606201172","1.69519898918224E-05"
"233","22.41658538","464.944213867188","1.69835730048362E-05"
"234","22.50425698","466.954223632813","1.69937065948034E-05"
"235","22.59192938","468.945526123047","1.70595285453601E-05"
"236","22.67958058","470.956115722656","1.70843231899198E-05"
"237","22.767238","472.947692871094","1.70971761690453E-05"
"238","22.85489788","474.956085205078","1.71386527654249E-05"
"239","22.94256736","476.950134277344","1.71960109582869E-05"
"240","23.03023888","478.941619873047","1.72242071130313E-05"
"241","23.11790502","480.94873046875","1.7233387552551E-05"
"242","23.20556642","482.941741943359","1.72678446688224E-05"
"243","23.29322714","484.951568603516","1.73394964804174E-05"
"244","23.38088554","486.943328857422","1.73199332493823E-05"
"245","23.46855536","488.988494873047","1.7358957848046E-05"
"246","23.5562178","491.002075195313","1.73842890944798E-05"
"247","23.643885","492.991394042969","1.7425953046768E-05"
"248","23.73153032","495.001373291016","1.74403339769924E-05"
"249","23.81920396","496.994384765625","1.74890355992829E-05"
"250","23.90686934","499.003692626953","1.75371242221445E-05"
"251","23.99453326","500.995269775391","1.75476725416956E-05"
"252","24.08219508","503.003295898438","1.75535260495963E-05"
"253","24.16985042","504.997009277344","1.75971636053873E-05"
"254","24.25751044","507.006225585938","1.760541999829E-05"
"255","24.34517502","508.996002197266","1.76205721800216E-05"
"256","24.43284814","510.988372802734","1.76474477484589E-05"
"257","24.52050572","513.054626464844","1.76864414243028E-05"
"258","24.60815766","515.047973632813","1.77036017703358E-05"
"259","24.6958342","517.054870605469","1.77443926077103E-05"
"260","24.78348986","519.049133300781","1.77978381543653E-05"
"261","24.87115624","521.041687011719","1.78455502464203E-05"
"262","24.95882094","523.04931640625","1.7860360458144E-05"
"263","25.04648504","525.041076660156","1.787308974599E-05"
